,app_id,url,prediction,reason
79,com.okx.wallet,https://play.google.com/store/apps/details?id=com.okx.wallet&hl=en&gl=us,suspected,"The app exhibits several suspicious indicators: repeated reviews, a missing developer website, and excessive permission requests (calendar, contacts, location, camera, microphone, phone). While the image analysis is genuine, the other factors suggest potential fraudulent activity or privacy risks."
80,com.EA.forexpill,https://play.google.com/store/apps/details?id=com.EA.forexpill&hl=en&gl=us,fraud,Multiple analyses point to fraudulent activity. Negative reviews cite crashes and scams. The developer's website is for sale. The app makes unrealistic claims of easy EA creation and requests excessive storage permissions. The screenshots also appear to be mockups.
81,com.SmartBudgetPlus.GoldFlyApps,https://play.google.com/store/apps/details?id=com.SmartBudgetPlus.GoldFlyApps&hl=en&gl=us,suspected,"Repeated reviews suggest manipulation. Extensive storage and network permissions raise data exfiltration concerns, despite the app's legitimate-sounding description and image representation. The combination of these factors makes the app's fraud status suspected."
82,money.super.payments,https://play.google.com/store/apps/details?id=money.super.payments&hl=en&gl=us,suspected,"Review analysis shows signs of bot activity. Excessive permissions requested (camera, microphone) raise privacy concerns. While the app description and developer details appear genuine, the review patterns and permission requests suggest potential fraudulent behavior."
83,com.komsco.kpay,https://play.google.com/store/apps/details?id=com.komsco.kpay&hl=en&gl=us,suspected,"Negative reviews citing crashes and login issues, combined with excessive storage permissions, raise concerns despite the legitimate developer and security certifications. While the app description and screenshots appear genuine, the reported user experience and permission requests warrant further investigation."
84,com.thewaya.wayaoptions,https://play.google.com/store/apps/details?id=com.thewaya.wayaoptions&hl=en&gl=us,suspected,"Multiple analyses raise concerns. Suspicious reviews, unrealistic profit claims, a missing developer website, and unnecessary camera/microphone permissions suggest potentially fraudulent activity. While screenshots appear genuine, the totality of evidence points to a high risk of fraud."
85,com.xinke.hp12c.google,https://play.google.com/store/apps/details?id=com.xinke.hp12c.google&hl=en&gl=us,suspected,"Identical reviews from multiple users and a price discrepancy (listed as both $1.99 and ""Free"") raise concerns about potential manipulation and misleading information, despite the developer's seemingly legitimate details and reasonable permissions."
86,com.akinbamidelesapplicationV4.app,https://play.google.com/store/apps/details?id=com.akinbamidelesapplicationV4.app&hl=en&gl=us,fraud,"Multiple analyses indicate fraudulent activity. Screenshots don't match the description, the developer's information is incomplete and uses generic elements, and the requested permissions (camera, storage) are incongruent with the app's stated cryptocurrency management functionality. These inconsistencies suggest potential fraud."
87,com.cfa.calculator.pro,https://play.google.com/store/apps/details?id=com.cfa.calculator.pro&hl=en&gl=us,suspected,"Multiple red flags: negative reviews citing crashes and incorrect results, a missing developer website, unnecessary storage permissions ('modify/delete'), network access, drawing over other apps, and conflicting information about ads/pricing. While it emulates a calculator, the overall risk profile is elevated."
88,com.droid4you.application.wallet,https://play.google.com/store/apps/details?id=com.droid4you.application.wallet&hl=en&gl=us,suspected,"Numerous user reviews report unresolved technical issues, including sync problems, data loss, and unresponsive support, particularly after purchasing premium subscriptions. Combined with potentially excessive permission requests (location, camera, storage), these issues raise concerns about the app's reliability and data handling practices."
89,ovo.id,https://play.google.com/store/apps/details?id=ovo.id&hl=en&gl=us,suspected,"While the app's description and developer details appear legitimate, user reviews report transaction issues, login problems, and unwanted promotional emails. Additionally, the app requests excessive permissions, including access to contacts, precise location, and camera, raising privacy concerns for a payment application."
90,com.drcalculator.android.mortgagepro,https://play.google.com/store/apps/details?id=com.drcalculator.android.mortgagepro&hl=en&gl=us,suspected,"While image analysis, developer information, description, and permissions appear genuine, the review analysis raises concerns. Multiple short, generic, or repeated reviews, along with mentions of supporting the developer, suggest potential manipulation. This warrants further investigation despite other indicators."
91,com.track.userscredit,https://play.google.com/store/apps/details?id=com.track.userscredit&hl=en&gl=us,suspected,"Multiple analyses raise concerns: suspicious reviews, lack of licensing for financial advice, excessive permissions requests (SMS, call logs, camera), and potential privacy violations. While the app claims to offer credit assessment, these factors suggest possible fraudulent activity or data misuse."
92,com.sbi.sbiquick,https://play.google.com/store/apps/details?id=com.sbi.sbiquick&hl=en&gl=us,suspected,"While the app's core functionality seems genuine, the review analysis indicates potential rating manipulation. The non-functional developer website and excessive permission requests (camera, phone identity) further contribute to the suspicion, warranting a cautious approach."
93,com.aveumio,https://play.google.com/store/apps/details?id=com.aveumio&hl=en&gl=us,suspected,"Multiple analyses raise concerns. Reviews are generic/overly positive, the 'Finance' category doesn't match the social/P2E description, and the app requests storage permissions without clear justification. The developer's website mentions 'Aveum tokens' and 'social mining', suggesting a potential crypto scheme."
94,com.anish.creation_plan,https://play.google.com/store/apps/details?id=com.anish.creation_plan&hl=en&gl=us,suspected,"Multiple analyses raise concerns: conflicting reviews, questionable developer practices (disclaimer vs. LIC data use, ad-heavy website), unnecessary permissions (contacts, storage), and potential for misleading information. The app's value proposition is also questionable."
95,ani.tradingapps.optionsignals,https://play.google.com/store/apps/details?id=ani.tradingapps.optionsignals&hl=en&gl=us,suspected,"Multiple analyses raise concerns: suspicious reviews (generic, potentially fake, complaints about subscriptions), a questionable developer website and address, overly promotional description with future update date, and unnecessary permissions. These collectively suggest potentially fraudulent behavior."
96,com.financial.calculator.pro,https://play.google.com/store/apps/details?id=com.financial.calculator.pro&hl=en&gl=us,suspected,"Conflicting information raises concerns. User reviews report crashes and incorrect calculations. The description contradicts actual permissions, and the need for extensive network access despite offline functionality is questionable. The future update date and price discrepancy add to the suspicion."
97,com.expensemanager.pro,https://play.google.com/store/apps/details?id=com.expensemanager.pro&hl=en&gl=us,suspected,"Review manipulation, a version date discrepancy, and sensitive SMS permission requests raise concerns. While the app offers useful features, these factors suggest potential risks, warranting caution."
98,com.centralbank.retail.omni,https://play.google.com/store/apps/details?id=com.centralbank.retail.omni&hl=en&gl=us,suspected,"While the app is published by a legitimate bank, concerning reviews mention crashes and registration issues. The app requests excessive permissions, raising privacy concerns. These, combined, suggest potential risks, warranting further investigation despite the genuine aspects."
99,com.rupee.finan,https://play.google.com/store/apps/details?id=com.rupee.finan&hl=en&gl=us,fraud,"Multiple analyses indicate fraudulent behavior. Reviews report data misuse and lack of loan disbursement, the developer's website is unprofessional and lacks a proper privacy policy, and the app requests unnecessary permissions. Screenshots show unrelated features, further raising suspicion."
100,com.yahoo.mobile.client.android.finance,https://play.google.com/store/apps/details?id=com.yahoo.mobile.client.android.finance&hl=en&gl=us,suspected,"While the developer and app description appear genuine, suspicious review patterns (generic praise, spam bot reports) and potentially excessive permissions (camera, phone identity) raise concerns. Further investigation is needed to confirm or deny fraudulent activity."
101,com.roaddogssoftware.cardapp,https://play.google.com/store/apps/details?id=com.roaddogssoftware.cardapp&hl=en&gl=us,suspected,"Multiple analyses raise concerns: reviews report app malfunction and potential manipulation, the app's method of adding card data is insecure, the description raises security concerns, and unusual permissions (microphone, phone identity) suggest potential data harvesting despite the claim of no internet access."
102,com.loandaycalc.emiloancalulator.gstcalculator.moragagecalculator,https://play.google.com/store/apps/details?id=com.loandaycalc.emiloancalulator.gstcalculator.moragagecalculator&hl=en&gl=us,suspected,"Review analysis shows repetitive, generic reviews and reports of fake app claims. Developer's website lacks credibility. Unjustified network permissions raise concerns, despite genuine image and description analyses. Overall, these inconsistencies suggest potential fraudulent activity."
103,com.vramath.xts,https://play.google.com/store/apps/details?id=com.vramath.xts&hl=en&gl=us,fraud,"Multiple red flags indicate potential fraud: inconsistent branding across the app and developer website, suspicious repeated reviews, excessive storage permissions, and a future update date. The screenshot showing a different app and the low install count further reinforce the suspicion."
104,com.msf.kbank.mobile,https://play.google.com/store/apps/details?id=com.msf.kbank.mobile&hl=en&gl=us,suspected,"The app exhibits mixed signals. While developer info, description, and image analysis appear genuine, review analysis reveals suspicious patterns indicative of fake reviews. Additionally, the app requests excessive permissions raising privacy concerns. Further investigation is needed to confirm fraud."
105,com.bstatement.minipassbook.banktransaction,https://play.google.com/store/apps/details?id=com.bstatement.minipassbook.banktransaction&hl=en&gl=us,fraud,"Multiple analyses indicate fraudulent behavior. The app description is misleading, claiming offline access while needing SMS and potentially internet. Reviews are mixed with functional complaints and privacy concerns. The developer's website is minimal, and requested permissions (SMS, Phone, Storage) are excessive and raise data harvesting concerns."
106,com.kreditbee.android,https://play.google.com/store/apps/details?id=com.kreditbee.android&hl=en,suspected,"While the app description, developer info, image analysis, and permissions seem genuine, numerous user reviews report issues like loan denials after promising higher limits, high-pressure tactics, and difficulties with customer service. Some reviews appear promotional, raising concerns about potential manipulation."
107,com.portal.hcin,https://play.google.com/store/apps/details?id=com.portal.hcin&hl=en&gl=us,suspected,"While the app appears legitimate based on its description and developer information, numerous user reviews report issues with customer service, unexpected charges, and technical problems. The app also requests excessive permissions, raising privacy concerns, and some reviews seem manipulated."
108,aab.Btcminer_bitcoinaliens,https://play.google.com/store/apps/details?id=aab.Btcminer_bitcoinaliens&hl=en&gl=us,fraud,"Multiple analyses indicate fraudulent activity. Contradictory app description, inconsistencies between description and screenshots, coordinated negative reviews, a missing developer website, and a generic privacy policy all point to deceptive practices. Requesting ETH address is a red flag."
109,ca.acefgp.budgetenligne,https://play.google.com/store/apps/details?id=ca.acefgp.budgetenligne&hl=en&gl=us,suspected,"Multiple red flags: identical negative reviews, inaccessible developer website, unusual call permissions, outdated app version listed, and excessive storage access requests. While the app's concept seems legitimate, these issues raise significant concerns about its trustworthiness."
110,com.app.emvnfccard.emv.nfc.creditcardreader,https://play.google.com/store/apps/details?id=com.app.emvnfccard.emv.nfc.creditcardreader&hl=en&gl=us,suspected,"The app's description and requested permissions, combined with questionable reviews and potential misuse of NFC functionality, raise significant security and privacy concerns. The virtual office address of the developer further contributes to the suspicion."
111,com.fampay.in,https://play.google.com/store/apps/details?id=com.fampay.in&hl=en&gl=us,suspected,"Review analysis shows signs of manipulation (generic praises, contradictions, repetitions). The app requests excessive permissions (SMS, microphone, precise location, camera, draw over apps, modify contacts, Identity & Device ID) raising privacy concerns despite a legitimate description and developer."
112,com.ibearsoft.moneyproandroid,https://play.google.com/store/apps/details?id=com.ibearsoft.moneyproandroid&hl=en&gl=us,suspected,"Unusual camera permission, 'reorder running apps' permission, and a future last update date are suspicious. While reviews are mostly genuine, potential overcharging via in-app purchases and unnecessary permissions warrant further investigation."
113,com.techmark.in.finsc,https://play.google.com/store/apps/details?id=com.techmark.in.finsc&hl=en&gl=us,suspected,"Multiple red flags indicate potential fraud. Reviews suggest scam activity and data collection. The developer lacks a professional website, uses a generic email, and the app requests sensitive personal data with a privacy policy link to an inactive website. Last updated date is in the future."
114,com.DYGHTBV.DYGHTBV,https://play.google.com/store/apps/details?id=com.DYGHTBV.DYGHTBV&hl=en&gl=us,suspected,"Multiple red flags: coordinated negative reviews, generic privacy policy, developer using Hotmail, nonsensical app title, grammatical errors in description, and excessive network access permissions for the app's stated functionality raise serious concerns about potential fraudulent activity."
115,com.trustbank.smritibankapp,https://play.google.com/store/apps/details?id=com.trustbank.smritibankapp&hl=en&gl=us,suspected,"The app requests excessive permissions (camera, precise location, flashlight, change network connectivity) unnecessary for basic banking functions like account statements and fund transfers. The future last updated date is also highly suspicious, suggesting potential irregularities despite other analyses appearing genuine."
116,net.one97.paytm,https://play.google.com/store/apps/details?id=net.one97.paytm&hl=en&gl=us,suspected,"Review analysis reveals suspicious patterns (generic, incentivized, templated reviews with contradictory positive scores despite reported issues). Excessive permissions requested raise privacy concerns. While the app itself seems legitimate, the evidence suggests potential manipulation of user perception."
117,com.nikitadev.currencyconverter.pro,https://play.google.com/store/apps/details?id=com.nikitadev.currencyconverter.pro&hl=en&gl=us,suspected,"While images, description, developer info, and permissions seem genuine, the review analysis raises concerns. Similar phrases across multiple reviews suggest potential manipulation, warranting further investigation despite other indicators being normal."
118,com.finart,https://play.google.com/store/apps/details?id=com.finart&hl=en&gl=us,suspected,"The app exhibits several concerning behaviors. Reviews mention high subscription costs after a short trial and potential data privacy issues. Unexplained camera permission requests, combined with location and SMS access, raise significant privacy concerns despite claims of not connecting to bank accounts."
119,com.lendingplate,https://play.google.com/store/apps/details?id=com.lendingplate&hl=en,genuine,"All analyses point towards a genuine app. The image analysis, developer details, description, and permissions are consistent with a legitimate lending service. While some reviews are negative, the majority reflect genuine user experiences, both positive and negative. The presence of detailed, personal narratives in positive reviews further supports this conclusion."
120,com.phonepe.app.business,https://play.google.com/store/apps/details?id=com.phonepe.app.business&hl=en&gl=us,suspected,"While the app description and developer information appear legitimate, numerous user reviews report fraudulent activity, issues with loans and smart speaker services, and excessive permissions requests raise privacy concerns. The review patterns also suggest potential manipulation."
121,com.google.android.apps.walletnfcrel,https://play.google.com/store/apps/details?id=com.google.android.apps.walletnfcrel&hl=en&gl=us,suspected,"While the app itself appears genuine based on its description, developer, and image analysis, there are concerns. Numerous reviews show signs of manipulation (generic content, disproportionately high 'thumbs up'). Additionally, some requested permissions (contacts, precise location, USB storage modification) seem excessive for a wallet app."
122,com.app.growfi,https://play.google.com/store/apps/details?id=com.app.growfi&hl=en&gl=us,suspected,"Multiple analyses raise concerns: generic reviews, vague partner information, unnecessary permissions (camera, storage), and a line setup fee. While the app claims to be AI-backed, it lacks specifics. The combination of these factors suggests potential deceptive practices."
123,com.frshr.mcxalgo,https://play.google.com/store/apps/details?id=com.frshr.mcxalgo&hl=en&gl=us,suspected,"The app exhibits several red flags: suspicious reviews with similar phrasing, a missing developer website, questionable claims of AI-powered profitable signals, a future last updated date, and excessive permission requests (phone status). These factors collectively suggest potential fraudulent activity."
124,com.ideopay.user,https://play.google.com/store/apps/details?id=com.ideopay.user&hl=en&gl=us,suspected,"Review analysis shows signs of bot activity. Description reveals high APR. Permission analysis shows intrusive access to SMS, Location, Phone state, Camera and Microphone. While developer information seems genuine, the combined factors raise suspicion."
125,de.falko.stundenrechnerpro,https://play.google.com/store/apps/details?id=de.falko.stundenrechnerpro&hl=en&gl=us,suspected,"The app exhibits several red flags: suspicious identical reviews, a missing developer website, and potentially excessive permissions (phone status/identity, USB storage modification) for a simple hours calculator. These factors warrant further investigation despite the legitimate-looking screenshots."
126,tech.fplabs.score,https://play.google.com/store/apps/details?id=tech.fplabs.score&hl=en&gl=us,suspected,"Multiple reviews show signs of being fraudulent. The app requests excessive permissions. While the app's description and developer info seem genuine, the suspicious reviews and broad permissions raise concerns about potential manipulation of ratings and user data privacy."
127,com.LynnfieldLLC.MilitaryRetire,https://play.google.com/store/apps/details?id=com.LynnfieldLLC.MilitaryRetire&hl=en&gl=us,suspected,"While the app's functionality, description, developer info, and lack of permissions appear genuine, the suspicious review patterns (duplicate reviews, generic praise, and potential review boosting) raise concerns about the app's overall trustworthiness."
128,io.threecommas.wallet,https://play.google.com/store/apps/details?id=io.threecommas.wallet&hl=en&gl=us,suspected,"Multiple analyses raise concerns: negative reviews citing missing features and connectivity issues, a missing developer website, and suspicious permissions requests (camera, microphone, phone status) unrelated to crypto trading. High in-app purchase prices also contribute to suspicion."
129,com.marketwatch,https://play.google.com/store/apps/details?id=com.marketwatch&hl=en&gl=us,suspected,"While the app's description, images, and developer details appear genuine, user reviews report significant technical issues, and the requested camera permission is highly unusual for a financial news app, raising suspicion."
130,com.mbanking.mbgb.mbgb,https://play.google.com/store/apps/details?id=com.mbanking.mbgb.mbgb&hl=en&gl=us,suspected,"Multiple analyses raise concerns: suspicious reviews, developer inconsistencies (null website, bank's privacy policy), excessive permissions (location, camera, contacts), and a future last updated date. While screenshots appear genuine, the cumulative evidence suggests potential issues."
131,com.snapwork.hdfc,https://play.google.com/store/apps/details?id=com.snapwork.hdfc&hl=en&gl=us,suspected,"While the app's description, images, and developer info appear genuine, user reviews report disruptive ads and functionality issues. Additionally, the app requests potentially excessive permissions like location, camera, microphone, and contacts, raising privacy concerns and fraud risks."
132,com.budget.tracker_app,https://play.google.com/store/apps/details?id=com.budget.tracker_app&hl=en&gl=us,suspected,"While the app's functionality and developer details seem legitimate, the combination of potentially manipulated reviews (overly positive with conflicting negative feedback) and excessive storage permissions raises concerns. The broad storage access is disproportionate to the stated backup functionality."
133,com.acko.android,https://play.google.com/store/apps/details?id=com.acko.android&hl=en&gl=us,suspected,"While the app offers legitimate insurance services, some reviews mention misleading information (fake challans), a screenshot shows unrelated emergency services, and excessive permissions (calendar, contacts, microphone) raise concerns about potential data harvesting."
134,de.betaapps.bruttonetto.pro,https://play.google.com/store/apps/details?id=de.betaapps.bruttonetto.pro&hl=en&gl=us,suspected,"Repeated reviews suggest manipulation. Unnecessary phone and storage permissions for a calculator app raise concerns about potential data harvesting, despite claims of offline functionality and a legitimate developer website. These conflicting signals warrant further investigation."
135,in.stockedge.app,https://play.google.com/store/apps/details?id=in.stockedge.app&hl=en&gl=us,suspected,"The app shows conflicting signals. While the app description, images, and developer registration appear legitimate, suspicious review patterns and potentially unnecessary camera/microphone permissions raise concerns about possible review manipulation and data privacy."
136,com.cuberob.cryptowatch,https://play.google.com/store/apps/details?id=com.cuberob.cryptowatch&hl=en&gl=us,suspected,Inconsistencies and unusual permission requests raise concerns. Users report API errors and compatibility issues. The app description mentions 'Free' but lists a price of 3.49. Unnecessary phone identity permission and outdated updates for a finance app are suspicious.
137,com.loanpro.planner.emiloan.loanemi.finance.cashcountercalculator.loanplanner,https://play.google.com/store/apps/details?id=com.loanpro.planner.emiloan.loanemi.finance.cashcountercalculator.loanplanner&hl=en&gl=us,fraud,"Multiple analyses indicate potential fraud. Generic reviews, a suspicious developer profile (blogspot website, gmail), inconsistent app title/description, questionable permissions (Wi-Fi control, prevent sleeping), and potentially misleading EMI calculations collectively suggest deceptive practices."
138,com.monefy.app.lite,https://play.google.com/store/apps/details?id=com.monefy.app.lite&hl=en&gl=us,suspected,"While the app's description and images appear genuine, user reviews report data loss and paywalled features after updates. Additionally, the 'read phone status and identity' permission is suspicious for a budgeting app, raising concerns about potential data misuse despite cloud sync justification."
139,com.amitm29.am.dailyexpensesmanager,https://play.google.com/store/apps/details?id=com.amitm29.am.dailyexpensesmanager&hl=en&gl=us,suspected,"Review analysis shows suspicious, generic reviews. Permissions analysis reveals excessive storage access and network activity permissions, raising privacy concerns despite the app's claim of being privacy-focused. These discrepancies warrant further investigation."
140,com.statespay.app,https://play.google.com/store/apps/details?id=com.statespay.app&hl=en&gl=us,suspected,"Review analysis shows bot activity. Developer analysis reveals a generic email, future copyright date, and unusual claims. Description analysis reveals high ratings with low reviews. Permissions to modify USB storage is excessive. Screenshots are genuine, but the other factors raise concerns."
141,com.expertoption,https://play.google.com/store/apps/details?id=com.expertoption&hl=en&gl=us,suspected,"The app exhibits several red flags: polarized reviews, inconsistencies in developer information, registration in a jurisdiction with lax financial regulations, and broad camera/storage permissions that are not fully justified by the app's functionality. These raise concerns about potential fraudulent activity."
142,com.whizdm.moneyview.loans,https://play.google.com/store/apps/details?id=com.whizdm.moneyview.loans&hl=en,suspected,"While the app offers legitimate financial services, a significant number of reviews appear to be bot-generated, indicated by repetitive phrases and referral codes. This casts doubt on the app's overall trustworthiness, despite genuine developer information and description."
143,com.tvscs.tvscreditapp,https://play.google.com/store/apps/details?id=com.tvscs.tvscreditapp&hl=en&gl=us,suspected,"While the app seems legitimate based on developer and description analysis, suspicious reviews and excessive permission requests raise concerns. The combination of generic positive reviews and intrusive permissions warrants further investigation before deeming the app entirely safe."
144,io.metamask,https://play.google.com/store/apps/details?id=io.metamask&hl=en&gl=us,suspected,"The app description and images appear genuine, and the developer has a legitimate presence. However, suspicious reviews and potentially unnecessary permissions (location, microphone) raise concerns about potential data harvesting or other malicious activities, warranting further investigation."
145,com.inadaydevelopment.cashcalculator,https://play.google.com/store/apps/details?id=com.inadaydevelopment.cashcalculator&hl=en&gl=us,suspected,"Inconsistencies in pricing, unusual update history, and excessive storage permissions raise concerns. Reviews mentioning a specific developer and repeated reviews are also suspicious. While the app appears functional, these factors suggest potential issues."
146,com.ctfarm,https://play.google.com/store/apps/details?id=com.ctfarm&hl=en&gl=us,fraud,"Multiple analyses indicate fraudulent behavior. Reviews report withdrawal issues and scam accusations. The app claims unlimited hashrate without phone resource usage, which is impossible. Suspicious permissions like camera and microphone, combined with a focus on affiliate programs, confirm fraudulent activity."
147,com.billbook.autocalculate,https://play.google.com/store/apps/details?id=com.billbook.autocalculate&hl=en&gl=us,suspected,"Multiple red flags: user reports of payment issues, excessive permissions (camera), irrelevant 'CleanU' mention, and a generic developer website unrelated to billing. This combination suggests potentially fraudulent behavior despite the app's stated purpose."
148,com.fusionmedia.investing,https://play.google.com/store/apps/details?id=com.fusionmedia.investing&hl=en&gl=us,suspected,"Review analysis shows suspicious 5-star reviews. Permissions analysis reveals excessive account access requests. While other analyses appear genuine, these issues warrant further investigation to rule out potential fraud or privacy violations."
149,com.finance.loan.emicalculator,https://play.google.com/store/apps/details?id=com.finance.loan.emicalculator&hl=en&gl=us,suspected,"Multiple red flags: suspicious reviews, unrelated developer apps, excessive permissions (location, phone identity, storage), mismatched developer website, and a privacy policy on a different domain suggest potential fraudulent behavior despite the app's seemingly legitimate function."
150,com.trendlyne.markets,https://play.google.com/store/apps/details?id=com.trendlyne.markets&hl=en&gl=us,suspected,"While the app's description, images, and developer information appear genuine, user reviews indicate potential issues with recent updates and possible review manipulation. The broad storage permission also raises privacy concerns, warranting further investigation."
151,come.myindianow.protradingsignal,https://play.google.com/store/apps/details?id=come.myindianow.protradingsignal&hl=en&gl=us,suspected,"Multiple analyses raise concerns: reviews show signs of manipulation, the developer lacks transparency, the description promises unrealistic profits, and permissions suggest potentially malicious background activity. While the image analysis is benign, the totality of evidence points to a high risk of fraudulent activity."
152,com.naviapp,https://play.google.com/store/apps/details?id=com.naviapp&hl=en,suspected,"While the app's description, images, and developer info appear genuine, user reviews raise concerns about failed transactions, high interest rates, and loan rejections. The presence of generic reviews also suggests potential manipulation, warranting further scrutiny."
153,in.org.npci.upiapp,https://play.google.com/store/apps/details?id=in.org.npci.upiapp&hl=en&gl=us,suspected,"Multiple review analyses show signs of manipulation, with coordinated complaints about specific features (UI, 'tap and pay', cashback) and technical issues, alongside generic positive reviews. While the app itself is legitimate, review patterns suggest potential reputation attacks."
154,com.worldcoin,https://play.google.com/store/apps/details?id=com.worldcoin&hl=en&gl=us,suspected,"User reviews report withdrawal issues, account problems, and value drops. The app requests excessive permissions (location, contacts, camera) for a wallet, raising privacy concerns. While the developer seems legitimate, the combination of negative reviews and permission requests warrants suspicion."
155,com.potradeweb,https://play.google.com/store/apps/details?id=com.potradeweb&hl=en&gl=us,fraud,"Multiple analyses point to fraudulent activity. Reviews mention scams and withdrawal issues. The developer's website is null, and the email domain is associated with high-risk investments. Excessive permissions are requested, and the description promises easy profits, all indicative of a fraudulent scheme."
156,net.metaquotes.metatrader5,https://play.google.com/store/apps/details?id=net.metaquotes.metatrader5&hl=en&gl=us,suspected,"While the app itself and the developer seem legitimate, the combination of suspicious reviews and potentially excessive permissions (camera, reordering apps) raises concerns about potential manipulation or data misuse, warranting further investigation despite its established presence."
157,com.axonlogic.stocktrade,https://play.google.com/store/apps/details?id=com.axonlogic.stocktrade&hl=en&gl=us,suspected,"While the app's description and images appear genuine, suspicious reviews, the developer's focus on self-investment, and unnecessary permissions raise concerns. The combination suggests potential manipulation and data collection beyond the stated purpose."
