,app_id,url,prediction,reason
158,com.cashloan.aadharloan.loanemicalculator.sip.fd.rd.financecalculators,https://play.google.com/store/apps/details?id=com.cashloan.aadharloan.loanemicalculator.sip.fd.rd.financecalculators&hl=en&gl=us,suspected,"The app's name ""EasyLoan"" is misleading given its disclaimer of not providing loans. The developer's website and privacy policy are hosted on generic platforms, raising legitimacy concerns. While the app functions as a calculator, the misleading name and weak developer presence suggest potential misrepresentation."
159,com.jezzmoney.finance_planner_and_sip_calculator,https://play.google.com/store/apps/details?id=com.jezzmoney.finance_planner_and_sip_calculator&hl=en&gl=us,suspected,"While image, developer, description, and permission analyses appear genuine, the review analysis raises concerns due to suspiciously similar phrasing and a high volume of 5-star ratings with generic feedback, suggesting potential manipulation of app reviews."
160,app10.pesos,https://play.google.com/store/apps/details?id=app10.pesos&hl=en&gl=us,fraud,"Multiple analyses indicate fraudulent activity. Reviews are likely fake, the developer's website is unavailable, the app's description is misleading, the price is inappropriate, and the requested permissions are excessive for its stated purpose. The app appears designed to scam users."
161,com.financial.schemes.banking.calculator.profit,https://play.google.com/store/apps/details?id=com.financial.schemes.banking.calculator.profit&hl=en&gl=us,suspected,"The app is suspicious due to generic reviews, a rudimentary developer website, and unnecessary Wi-Fi permissions. Screenshots reveal a broader range of calculators than advertised, and the combination of these factors suggests potential misleading behavior despite the disclaimer."
162,com.bharatpe.app,https://play.google.com/store/apps/details?id=com.bharatpe.app&hl=en&gl=us,suspected,"Negative user reviews cite fund holding & unauthorized charges. Excessive permissions (SMS, microphone) raise privacy concerns despite claimed loan services. While description and developer info seem genuine, review & permission analysis point to potential deceptive practices."
163,com.binaryscript.offlinecashbook,https://play.google.com/store/apps/details?id=com.binaryscript.offlinecashbook&hl=en&gl=us,suspected,"Multiple analyses raise concerns. Repetitive reviews suggest manipulation. The developer's primary focus is unrelated. Unnecessary camera permissions and in-app purchases despite claiming to be ad-free raise privacy concerns. While the app claims offline functionality, these inconsistencies suggest potential issues."
164,com.roboxnet,https://play.google.com/store/apps/details?id=com.roboxnet&hl=en&gl=us,fraud,"Multiple analyses indicate fraudulent activity. User reviews report scam behavior and inability to withdraw funds. The app promises easy crypto earnings, a common tactic in fraudulent schemes. Suspicious permissions (camera, microphone, storage) and high in-app purchase prices further support this assessment."
165,com.k.fxpillmt5,https://play.google.com/store/apps/details?id=com.k.fxpillmt5&hl=en&gl=us,fraud,"Multiple analyses raise significant concerns. Negative reviews claim the app is a scam and doesn't work. The developer's website is for sale. The app description has inconsistencies (MT4 vs MT5) and requests unusual storage permissions, suggesting potential data exfiltration. The app has no ratings and conflicting pricing."
166,com.raha.app.mymoney.pro,https://play.google.com/store/apps/details?id=com.raha.app.mymoney.pro&hl=en&gl=us,suspected,"Multiple analyses raise concerns. The description contradicts permissions by claiming offline functionality while requesting network access. Review discrepancies exist, and the developer's website is missing. While not definitive, these inconsistencies warrant further investigation before labeling the app as genuine."
167,com.rajan.bullseye,https://play.google.com/store/apps/details?id=com.rajan.bullseye&hl=en&gl=us,suspected,"While image and permissions analyses are genuine, review analysis shows suspicious repetitive reviews. The developer's website is a basic Streamlit app, and the description's AI claims seem exaggerated given the limited user base and future update date, raising concerns about legitimacy."
168,com.paytmmoney,https://play.google.com/store/apps/details?id=com.paytmmoney&hl=en&gl=us,suspected,"While image and developer analysis show genuine aspects, numerous user reviews report serious issues like fund deductions, account closure problems, and poor support. Additionally, excessive permission requests (calendar, location, camera, microphone) raise privacy concerns, suggesting potential fraud."
169,com.mobikwik_new,https://play.google.com/store/apps/details?id=com.mobikwik_new&hl=en,suspected,"While the app's description, images, developer info, and permissions appear genuine, a significant number of reviews raise concerns. Reports of financial losses and potentially manipulated reviews suggest possible fraudulent activity or severe customer service issues that warrant further investigation."
170,com.apps.teelu.simplecheckbookledger.key,https://play.google.com/store/apps/details?id=com.apps.teelu.simplecheckbookledger.key&hl=en&gl=us,suspected,"While the app's functionality and permissions appear genuine, user reviews report that ads are not removed despite payment. The developer's unprofessional website and the presence of suspicious reviews further contribute to the suspicion of potentially misleading or fraudulent behavior."
171,com.dreamplug.androidapp,https://play.google.com/store/apps/details?id=com.dreamplug.androidapp&hl=en&gl=us,suspected,"While the app description and screenshots appear genuine, a significant number of user reviews report issues such as payment failures, lack of rewards, poor customer support, and unexpected fees. The app also requests excessive permissions, raising privacy concerns. These issues warrant further investigation."
172,com.bloomberg.android.plus,https://play.google.com/store/apps/details?id=com.bloomberg.android.plus&hl=en&gl=us,suspected,"Review analysis shows signs of bot activity. Permissions analysis shows excessive storage access. While other analyses are genuine, these two factors raise concerns about potentially misleading reviews and data privacy."
173,com.sarthakpariwar,https://play.google.com/store/apps/details?id=com.sarthakpariwar&hl=en&gl=us,suspected,"Multiple analyses raise concerns: suspicious reviews, incomplete developer information with unrelated software links, excessive and unnecessary permissions requested, and inconsistencies in the app's metadata. While the image analysis suggests legitimacy, the cumulative evidence points to potential fraudulent activity."
174,com.postpe.app,https://play.google.com/store/apps/details?id=com.postpe.app&hl=en&gl=us,suspected,"While the app offers legitimate financial services, the presence of potentially fake reviews, user reports of transaction issues and unauthorized credit lines, and excessive permissions raise significant concerns about potential fraudulent activities. More investigation is needed."
175,com.encodemx.gastosdiarios4,https://play.google.com/store/apps/details?id=com.encodemx.gastosdiarios4&hl=en&gl=us,suspected,"Multiple users report data loss and sync issues. Unnecessary location permissions raise privacy concerns. The combination of negative user feedback and questionable permissions suggests potential issues with functionality and data handling, warranting further investigation."
176,com.loanemicalculator.personalloanemi.financecalculator.emiapp.tool,https://play.google.com/store/apps/details?id=com.loanemicalculator.personalloanemi.financecalculator.emiapp.tool&hl=en&gl=us,suspected,"The app's screenshots showcase a broader range of financial calculators than its description suggests. The developer's website and privacy policy link to an unrelated blog, raising concerns about transparency and legitimacy. While permissions are standard, the mismatch creates suspicion."
177,in.hanafintech,https://play.google.com/store/apps/details?id=in.hanafintech&hl=en&gl=us,suspected,"Conflicting signals. While the developer is a registered NBFC, negative reviews cite high interest and poor service. Excessive permissions requested (SMS, microphone, camera) and a future 'lastUpdated' date raise privacy concerns. Further investigation is warranted."
178,crypto.bitcoin.ethereum.litecoin.cloud.mining.eth.btc.ltc.hash.pool.cloud_mining,https://play.google.com/store/apps/details?id=crypto.bitcoin.ethereum.litecoin.cloud.mining.eth.btc.ltc.hash.pool.cloud_mining&hl=en&gl=us,fraud,"Multiple analyses indicate fraudulent behavior. The app promises easy Bitcoin mining without hardware, which is unrealistic. Reviews are generic and report low returns. The developer's claims are suspicious, and requested permissions are vague. Images depict a simplified mining process, inconsistent with reality."
179,com.hyratek.salala,https://play.google.com/store/apps/details?id=com.hyratek.salala&hl=en&gl=us,suspected,"The app has multiple red flags: user reviews report withdrawal issues and scam-like behavior, the earning model seems dubious, and the app requests excessive permissions unrelated to its stated functionality, raising concerns about potential data harvesting and illegitimate income promises."
180,com.nikitadev.stockspro,https://play.google.com/store/apps/details?id=com.nikitadev.stockspro&hl=en&gl=us,suspected,"While image, developer, and permission analyses appear genuine, the review analysis indicates potential bot activity and feature request overlap. Most critically, the future update date in the description raises a significant concern about data integrity, warranting a 'suspected' fraud classification."
181,com.tenwbtt.wbtt.ten,https://play.google.com/store/apps/details?id=com.tenwbtt.wbtt.ten&hl=en&gl=us,suspected,"Inconsistencies across multiple analyses raise concerns. The developer profile is incomplete, the app category ('Finance') doesn't match the description, and the requested permissions (camera, storage) are excessive for a simple life application, suggesting potential misuse of data."
182,com.jar.app,https://play.google.com/store/apps/details?id=com.jar.app&hl=en&gl=us,suspected,"Multiple analyses raise concerns: incentivized reviews, withdrawal issues, hidden charges, excessive permissions (location, camera, SMS), and aggressive prompts. While the app offers legitimate services like digital gold, loans, and insurance, these issues warrant further investigation."
183,com.mycafecup.evowalletpremium,https://play.google.com/store/apps/details?id=com.mycafecup.evowalletpremium&hl=en&gl=us,suspected,"Conflicting signals. Positive image and permission analysis, and a functional developer website contrast with suspicious reviews (similar complaints, Thai language), a future last update date, and a currency/location mismatch. Requires further investigation."
184,com.redfoxmobile.signal,https://play.google.com/store/apps/details?id=com.redfoxmobile.signal&hl=en&gl=us,suspected,"The app exhibits multiple red flags: suspicious reviews with repetitive positive feedback and scam accusations, unrealistic profit claims (75% win ratio, 2000 pips/month), excessive signal frequency, and the request for 'draw over other apps' permission. These factors collectively suggest potential fraudulent activity."
185,coms.nmfnse.nmfnse,https://play.google.com/store/apps/details?id=coms.nmfnse.nmfnse&hl=en&gl=us,suspected,"While the developer is reputable (NSE), the requested SMS, Phone, and USB storage permissions are unusual for a mutual fund app and raise privacy concerns. The future update date also adds suspicion. Further investigation is recommended."
186,de.goerke.tobias.tiles.crypto,https://play.google.com/store/apps/details?id=de.goerke.tobias.tiles.crypto&hl=en&gl=us,suspected,"While the app's functionality, permissions, and developer information appear legitimate, the presence of duplicate reviews raises concerns about potential review manipulation. This inconsistency warrants further investigation to determine the app's true standing."
187,de.goerke.tobias.tiles.stock,https://play.google.com/store/apps/details?id=de.goerke.tobias.tiles.stock&hl=en&gl=us,suspected,"Multiple red flags including repeated reviews, a missing developer website, conflicting pricing information, a future update date, and low user engagement suggest potential manipulation or fraudulent activity. While the app's functionality and permissions seem reasonable, the other issues raise significant concerns."
188,com.expensoapp,https://play.google.com/store/apps/details?id=com.expensoapp&hl=en&gl=us,suspected,"While the app description, images, and permissions seem genuine, numerous suspicious reviews, coupled with the developer's lack of a website and use of a generic email, raise concerns about potential manipulation or lack of credibility. The coordinated feature requests in reviews also warrant further investigation."
189,com.rs.jkb,https://play.google.com/store/apps/details?id=com.rs.jkb&hl=en&gl=us,suspected,"Repeated negative reviews and unusual microphone/storage permissions raise concerns. The future update date is also highly suspicious. While the developer seems legitimate, the combination of these factors suggests potential risks, warranting further investigation before declaring the app genuine."
190,sk.halmi.ccalcpluss,https://play.google.com/store/apps/details?id=sk.halmi.ccalcpluss&hl=en&gl=us,suspected,"The app exhibits multiple red flags: suspicious location permission requests, potentially manipulated reviews, a missing developer website, a misleading screenshot, and inconsistencies in version release dates. These factors collectively suggest potential fraudulent behavior."
191,com.aavitech.reward.converter.xpress.app.pro,https://play.google.com/store/apps/details?id=com.aavitech.reward.converter.xpress.app.pro&hl=en&gl=us,suspected,"Multiple analyses raise concerns: inflated reviews, questionable conversion of points to cash violating Google's terms, lack of developer transparency, unusual permissions, and in-app purchases for a reward converter. Legitimacy is doubtful."
192,io.gmt.app.twa,https://play.google.com/store/apps/details?id=io.gmt.app.twa&hl=en&gl=us,suspected,"Mixed signals. Image analysis is genuine, but reviews are generic and include scam accusations. Developer promises high returns, description is misleading about mining, and permissions are invasive. The app's business model is unclear, raising concerns about potential fraudulent activity."
193,com.youneedabudget.evergreen.app,https://play.google.com/store/apps/details?id=com.youneedabudget.evergreen.app&hl=en&gl=us,suspected,"While the app offers budgeting features, user reviews report bank connectivity issues and inaccuracies. Suspicious permissions like location and camera access, combined with the ability to reorder running apps, raise concerns about potential misuse and tracking, warranting further investigation."
194,dev.ar01.paper,https://play.google.com/store/apps/details?id=dev.ar01.paper&hl=en&gl=us,suspected,"While image, developer, description, and permissions analyses are genuine, review analysis shows suspicious patterns like short, generic positive reviews and repetitive feature requests, suggesting potential rating manipulation despite genuine app functionality. This warrants further investigation."
195,in.upstox.app,https://play.google.com/store/apps/details?id=in.upstox.app&hl=en&gl=us,suspected,"While the app's description, images, and developer information seem legitimate, the review analysis reveals suspicious patterns like generic positive reviews, duplicates, and unusual phrasing. Additionally, the requested permissions (camera, microphone, storage) raise privacy concerns, making fraud a possibility."
196,com.myCredit.card.cash.savar,https://play.google.com/store/apps/details?id=com.myCredit.card.cash.savar&hl=en&gl=us,suspected,"Multiple red flags: developer info inconsistencies (website null, email as legal address, privacy policy mismatch), future last updated date, and the app requesting network access despite claiming local data storage. These raise concerns about data privacy and potential hidden functionalities."
197,kredit.rupee,https://play.google.com/store/apps/details?id=kredit.rupee&hl=en&gl=us,suspected,"Multiple analyses raise concerns: generic reviews, reports of data collection without loan disbursement, a missing developer website, and a suspicious 'lastUpdated' date in the future. While permissions seem standard, the overall picture suggests potential fraudulent activity."
198,app.oolka.com,https://play.google.com/store/apps/details?id=app.oolka.com&hl=en&gl=us,suspected,"Review patterns suggest bot activity. Excessive permissions (SMS, location, camera, microphone) raise privacy concerns despite stated purpose. While developer info seems genuine, the combined evidence warrants further investigation into potential fraudulent activities."
199,com.sncbank.mobipro,https://play.google.com/store/apps/details?id=com.sncbank.mobipro&hl=en&gl=us,suspected,"While image, review, and developer analyses are genuine, discrepancies exist. The title ""SNCB"" differs from ""Surat National Bank."" Suspicious permissions like precise location and phone status access, not essential for core banking, suggest potential tracking or data collection, raising fraud concerns."
200,com.ticno.olymptrade,https://play.google.com/store/apps/details?id=com.ticno.olymptrade&hl=en&gl=us,suspected,"Multiple analyses raise concerns: negative reviews allege financial loss and manipulation, the developer is registered in a less regulated jurisdiction, and the app requests suspicious permissions (location, camera, modify system settings) for a trading platform."
201,com.idfcfirstbank.optimus,https://play.google.com/store/apps/details?id=com.idfcfirstbank.optimus&hl=en&gl=us,suspected,"While the app appears legitimate based on its branding and description, the combination of suspicious reviews and privacy-intrusive permissions (microphone, precise location) raises concerns about potential data misuse or fraudulent activity, warranting further investigation."
202,com.threeinvesteers.app,https://play.google.com/store/apps/details?id=com.threeinvesteers.app&hl=en&gl=us,suspected,"While the app offers a stock market simulation and educational content, suspicious reviews and excessive permission requests (location, camera, microphone, storage) raise concerns about potential data collection and rating manipulation, warranting further investigation."
203,com.bwt.emiloancalculator.financetool.stockcalculator.investmentcalculator.allcalculator,https://play.google.com/store/apps/details?id=com.bwt.emiloancalculator.financetool.stockcalculator.investmentcalculator.allcalculator&hl=en&gl=us,fraud,"Multiple analyses indicate deceptive practices. Screenshots show features beyond an EMI calculator. Reviews suggest users believe it offers loan services, contradicting the disclaimer. The developer's website and privacy policy are hosted on Blogspot, raising legitimacy concerns. Suspicious permissions further suggest potential misuse."
204,com.sbi.lotusintouch,https://play.google.com/store/apps/details?id=com.sbi.lotusintouch&hl=en&gl=us,suspected,"Description mentions future Android 12 support and update date. Reviews show compatibility issues and unusual permission requests (location, SMS, camera, storage, reordering apps) raise privacy concerns. Some reviews appear to be spam or misunderstand the app store."
205,com.fatakpay,https://play.google.com/store/apps/details?id=com.fatakpay&hl=en,suspected,"Reviews are generic and overly positive, while others report fraud and high fees. The app promises instant loans with minimal KYC, requests broad permissions, and offers a wide range of services, raising suspicion despite claims of ethical practices and data protection."
206,com.zees.hellotrader,https://play.google.com/store/apps/details?id=com.zees.hellotrader&hl=en&gl=us,suspected,"Multiple analyses raise concerns: suspicious reviews, unprofessional developer details (generic email, null website, generic privacy policy), and unusual storage permissions. While the image analysis is genuine, the other factors collectively suggest potential fraudulent activity."
207,com.cryptopumpfinder,https://play.google.com/store/apps/details?id=com.cryptopumpfinder&hl=en&gl=us,fraud,"The app promotes 'crypto pump' schemes and requests unnecessary storage permissions. Reviews are suspicious, and users report functionality issues. The developer's focus on identifying coins before they 'pump' suggests potential manipulation, indicating fraudulent intent."
208,com.frshr.optionalgo,https://play.google.com/store/apps/details?id=com.frshr.optionalgo&hl=en&gl=us,suspected,"The app shows multiple red flags: suspicious reviews mentioning unrealistic profits and payment issues, a missing developer website, promises of guaranteed profits via AI, unusual storage permissions, and a future 'last updated' date. While the screenshots appear genuine, the other factors raise significant concerns about potential fraud."
209,com.rupeeredee.app,https://play.google.com/store/apps/details?id=com.rupeeredee.app&hl=en&gl=us,fraud,"Multiple analyses indicate potential fraudulent activity. High APR, intrusive permissions (calendar, microphone, SMS), negative reviews citing harassment and discrepancies in loan terms, combined with developer inconsistencies, strongly suggest predatory lending practices and fraudulent behavior."
210,in.bajajfinservmarkets.app,https://play.google.com/store/apps/details?id=in.bajajfinservmarkets.app&hl=en&gl=us,suspected,"While the app's description, images, and developer info seem genuine, the suspicious permissions (location, phone status, reordering apps, modifying system settings) coupled with potentially manipulated reviews raise concerns about user privacy and data security, suggesting possible fraudulent activity."
211,co.rkapps.financialcalculatorindiapro,https://play.google.com/store/apps/details?id=co.rkapps.financialcalculatorindiapro&hl=en&gl=us,suspected,"While image, developer, description, and permissions analyses are genuine, review analysis indicates users are experiencing ads despite paying for the 'pro' version, suggesting potential deceptive practices. Duplicate/generic reviews further raise suspicion."
212,com.zestpayshop.zestpayshop,https://play.google.com/store/apps/details?id=com.zestpayshop.zestpayshop&hl=en&gl=us,suspected,"Multiple analyses raise concerns: suspicious review patterns, unusual developer website behavior, excessive storage permissions, and discrepancies in the description. While the image analysis is genuine, the other factors suggest potential data harvesting or manipulation."
213,com.binance.dev,https://play.google.com/store/apps/details?id=com.binance.dev&hl=en&gl=us,suspected,"Reviews show signs of manipulation (generic, referral codes). Permissions requested (calendar, location, camera, system settings) seem excessive for a crypto exchange, raising privacy concerns despite the app's legitimate purpose."
214,online.rtdapps.pancardjankariapp,https://play.google.com/store/apps/details?id=online.rtdapps.pancardjankariapp&hl=en&gl=us,suspected,"While screenshots and permissions appear genuine, the generic developer website, disclaimer of government affiliation alongside information from the official website, and potential for misleading users due to the 'Finance' category raise concerns about transparency and potential misrepresentation."
215,com.fastbanking,https://play.google.com/store/apps/details?id=com.fastbanking&hl=en&gl=us,suspected,"While the app provides detailed loan info and partners with NBFCs, several red flags exist. Reviews show signs of manipulation, the high APR is concerning, and SMS/location permissions are excessive and raise privacy issues, suggesting potential misuse."
216,com.mf.app,https://play.google.com/store/apps/details?id=com.mf.app&hl=en&gl=us,suspected,"While image and developer analysis indicate a genuine app, review analysis reveals payment and functionality issues. Description and permission analysis raise concerns about excessive data collection via intrusive permissions (Camera, Microphone, Location, Calendar), creating a suspicion of potential misuse."
217,com.nemoholding.android.rubi,https://play.google.com/store/apps/details?id=com.nemoholding.android.rubi&hl=en&gl=us,fraud,"Multiple analyses indicate potential fraud. Reviews are suspicious, the developer's practices are questionable, the description promises unrealistic income, and the app requests excessive permissions. These factors, combined with the blockchain/crypto focus, strongly suggest fraudulent activity."
218,com.financepro,https://play.google.com/store/apps/details?id=com.financepro&hl=en&gl=us,suspected,"Multiple analyses raise concerns: Review patterns suggest manipulation, the developer's website is a generic Facebook page, there's a price discrepancy, and the privacy policy links to a Github readme. The 'run at startup' permission adds further suspicion, making the app's legitimacy questionable."
219,com.sbi.SBAnywhereCorporate,https://play.google.com/store/apps/details?id=com.sbi.SBAnywhereCorporate&hl=en&gl=us,suspected,"While the app is from a reputable bank (SBI) and the description/images align, the suspicious review patterns and excessive permissions (location, SMS, camera, microphone, flashlight) create a notable concern for potential data misuse or malicious activities, warranting further investigation."
220,com.github.devnied.emvnfccard.pro,https://play.google.com/store/apps/details?id=com.github.devnied.emvnfccard.pro&hl=en&gl=us,suspected,"Conflicting information exists between the app's description (claims no internet access) and the listed permissions ('full network access'). User reviews report issues with functionality and potential deceptive practices. The last updated date is in the future, raising further concerns."
221,com.popclub.android,https://play.google.com/store/apps/details?id=com.popclub.android&hl=en&gl=us,suspected,"Multiple user reviews report issues with refunds, returns, and customer support, contradicting app claims. There are concerns about incentivized positive reviews and excessive permissions requests (SMS, contacts, location, camera, microphone, storage) that may not be necessary."
222,com.msf.angelmobile,https://play.google.com/store/apps/details?id=com.msf.angelmobile&hl=en&gl=us,suspected,"The app shows conflicting signals. Positive image and developer analysis contrast with suspicious reviews (incentivized/low-quality), excessive permission requests (contacts, location, SMS, camera, microphone), and inclusion of loans/insurance, raising privacy and potential fraud concerns."
223,in.indwealth,https://play.google.com/store/apps/details?id=in.indwealth&hl=en&gl=us,suspected,"While the developer is registered and screenshots are relevant, multiple reviews allege fraud and show signs of manipulation. The app also requests excessive permissions and has an impossible last update date, raising significant concerns."
224,com.iexceed.ib.digitalbankingprod,https://play.google.com/store/apps/details?id=com.iexceed.ib.digitalbankingprod&hl=en&gl=us,suspected,"While the app's description, images, and developer details appear genuine, the review analysis reveals suspicious activity like duplicated and overly positive reviews. Additionally, the extensive list of permissions raises privacy concerns, suggesting potential misuse despite the app being from a legitimate bank."
225,de.ourbudget.adfree,https://play.google.com/store/apps/details?id=de.ourbudget.adfree&hl=en&gl=us,suspected,"Multiple suspicious reviews, including duplicates and potentially fake endorsements, raise concerns. Excessive permission requests for storage, identity, and contacts, beyond what's needed for Google Drive sync, further suggest potential fraudulent activity."
226,com.mpokket.app,https://play.google.com/store/apps/details?id=com.mpokket.app&hl=en,suspected,"While the app description and images appear genuine, review analysis reveals concerns about loan disbursement issues, unauthorized debits, and potentially fabricated reviews. Furthermore, the app's access to SMS data for credit assessment, without specifying the permissions requested, raises privacy red flags."
227,com.plindia.pldigitrade,https://play.google.com/store/apps/details?id=com.plindia.pldigitrade&hl=en&gl=us,suspected,"While the developer is legitimate, repeated reviews, unusual location permissions, and lack of explicit justification for precise location data raise concerns. Further investigation is needed to determine if these are legitimate compliance measures or potential fraudulent activity."
228,com.bittycoon.gomining,https://play.google.com/store/apps/details?id=com.bittycoon.gomining&hl=en&gl=us,fraud,"Multiple analyses indicate fraudulent behavior: promises of easy Bitcoin mining without investment, failed withdrawals reported by users, high in-app purchase prices, and excessive permissions requested. These factors strongly suggest a scam."
229,com.silviu.st7.bsc.explorer,https://play.google.com/store/apps/details?id=com.silviu.st7.bsc.explorer&hl=en&gl=us,suspected,"The app shows multiple red flags: suspicious review patterns, a discrepancy in pricing, a generic privacy policy, and requests for excessive permissions unrelated to its stated functionality (BSC transaction viewing). These combined issues strongly suggest potential fraudulent behavior."
230,com.google.android.apps.nbu.paisa.merchant,https://play.google.com/store/apps/details?id=com.google.android.apps.nbu.paisa.merchant&hl=en&gl=us,suspected,"While the app's core functionality and developer legitimacy appear genuine, user reviews highlight issues with recent updates and potential incentivization. The request for precise location and microphone access, without clear justification, raises privacy concerns and potential misuse of data."
231,com.golden1team.goldenapp,https://play.google.com/store/apps/details?id=com.golden1team.goldenapp&hl=en&gl=us,suspected,"The app's claims of high accuracy and guaranteed profits, combined with suspicious review patterns and a potentially misleading description, raise significant concerns. The high in-app purchase prices for trading signals further increase suspicion. While the image and permissions analysis are genuine, the other factors outweigh them."
232,com.thewaya.waya,https://play.google.com/store/apps/details?id=com.thewaya.waya&hl=en&gl=us,fraud,"The app consistently promises unrealistically high returns (10% in 30 days, 3x-5x multibagger), a major red flag. Reviews show suspicious patterns and negative feedback. Unnecessary camera/microphone permissions raise privacy concerns. Image analysis shows misleading claims. Claims of SEBI registration need verification."
233,com.realbyteapps.moneya,https://play.google.com/store/apps/details?id=com.realbyteapps.moneya&hl=en&gl=us,suspected,"Multiple analyses raise concerns: mismatched image content, suspicious reviews, unnecessary SMS permissions, and the ability to modify USB storage. While the developer seems legitimate, the combined red flags suggest potential policy violations or hidden malicious behavior."
234,com.innopay.payment.user,https://play.google.com/store/apps/details?id=com.innopay.payment.user&hl=en&gl=us,suspected,"The app exhibits several concerning behaviors: incentivized reviews, excessive permissions (contacts, precise location, camera, microphone, storage) for a bill payment app. Although the app description aligns with its purpose, the permission requests raise privacy concerns and potential for data harvesting."
235,com.yamarkets.socialtrading,https://play.google.com/store/apps/details?id=com.yamarkets.socialtrading&hl=en&gl=us,suspected,"Multiple red flags: no reviews, missing developer website, promises of easy profits, and excessive storage permissions. These issues collectively suggest a high risk of fraudulent activity."
236,online.rtdapps.aadhaarjankariapp,https://play.google.com/store/apps/details?id=online.rtdapps.aadhaarjankariapp&hl=en&gl=us,suspected,"Mixed signals. Image and permission analysis are genuine. Review analysis is neutral. Developer and description analyses are suspicious due to misleading category, potential data handling concerns despite claims, and disclaimer of government affiliation while using official information. Requires further investigation."
237,com.moneymanager.app.pro,https://play.google.com/store/apps/details?id=com.moneymanager.app.pro&hl=en&gl=us,suspected,"Multiple analyses raise concerns: suspicious reviews, lack of a developer website, unusual contact permission request, and inconsistencies in pricing information. The generic Gmail address and lack of transparency increase suspicion despite the app's seemingly legitimate description."
238,com.cedge.apgbpositivepay,https://play.google.com/store/apps/details?id=com.cedge.apgbpositivepay&hl=en&gl=us,genuine,"All analyses indicate a legitimate app. Screenshots match the description, developer info aligns with a real bank, permissions are appropriate for the described functionality, and no fraudulent reviews were found. The app appears to be a genuine Positive Pay application."
